Year,Month,Country,Exchange Rate
2006,5,Brazil,2.178652
2006,5,Brunei Darussalam,1.576
2006,5,Bulgaria,1.531739
2006,5,Burkina Faso,513.7062
2006,5,Burundi,980.9565
2006,5,Cabo Verde,86.42109
2006,5,Cambodia,4100
2006,5,Cameroon,513.7062
2006,5,Canada,1.109609
2006,5,Central African Republic,513.7062
2006,5,Chad,513.7062
2006,5,Chile,521.4387
2006,5,China,8.014
2006,5,Colombia,2425.274
2006,5,Comoros,385.3148
2006,5,"Congo, Dem. Rep.",436.9565
2006,5,"Congo, Rep.",513.7062
2006,5,Costa Rica,508.8643
2006,5,Cote d'Ivoire,514.581
2006,5,Croatia,5.697
2006,5,Cyprus,0.783146
2006,5,Czech Republic,22.145
2006,5,Denmark,5.839609
2006,5,Developing Asia,904.5105
2006,5,Developing Countries,758.3843
2006,5,Djibouti,177.721
2006,5,Dominica,2.7
2006,5,Dominican Republic,32.43543
2006,5,East Asia & Pacific developing,1126.386
2006,5,Ecuador,1
2006,5,"Egypt, Arab Rep.",5.764783
2006,5,El Salvador,8.752
2006,5,Equatorial Guinea,513.7062
2006,5,Eritrea,15.375
2006,5,Estonia,0.783146
2006,5,Ethiopia,8.733043
2006,5,Europe & Central Asia developing,124.507
2006,5,Fiji,1.721982
2006,5,Finland,0.783146
2006,5,France,0.783146
2006,5,Gabon,513.7062
2006,5,"Gambia, The",28.15217
2006,5,Georgia,1.803783
2006,5,Germany,0.783146
2006,5,Ghana,0.914913
2006,5,Greece,0.783146
2006,5,Grenada,2.7
2006,5,Guatemala,7.586304
2006,5,Guinea,4502.174
2006,5,Guinea-Bissau,513.7062
2006,5,Guyana,199.93
2006,5,Haiti,38.51957
2006,5,High Income Countries,41.36227
2006,5,High Income: Non-OECD,3.723994
2006,5,High income: OECD,43.39723
2006,5,Honduras,18.895
2006,5,"Hong Kong SAR, China",7.75413
2006,5,Hungary,205.617
2006,5,Iceland,71.83913
2006,5,India,45.36257
2006,5,Indonesia,9018.304
2006,5,"Iran, Islamic Rep.",9149.413
2006,5,Iraq,1477
2006,5,Ireland,0.783146
2006,5,Israel,4.476348
2006,5,Italy,0.783146
2006,5,Jamaica,65.63413
2006,5,Japan,111.8443
2006,5,Jordan,0.708913
2006,5,Kazakhstan,122.4848
2006,5,Kenya,71.76957
2006,5,Kiribati,1.31006
2006,5,"Korea, Rep.",941.6826
2006,5,Kuwait,0.290043
2006,5,Kyrgyz Republic,40.71926
2006,5,"Lao, PDR",10075
2006,5,Latin America & Caribbean developing,192.7373
2006,5,Latvia,0.783146
2006,5,Lebanon,1503.5
2006,5,Lesotho,6.33213
2006,5,Liberia,57.66
2006,5,Libya,1.297952
2006,5,Lithuania,0.783146
2006,5,Low Income,640.4826
2006,5,Luxembourg,0.783146
2006,5,"Macedonia, FYR",48.0047
2006,5,Madagascar,2190.804
2006,5,Malawi,138.797
2006,5,Malaysia,3.611478
2006,5,Maldives,12.8
2006,5,Mali,513.7062
2006,5,Malta,0.783146
2006,5,Mauritania,271.3
2006,5,Mauritius,30.80739
2006,5,Mexico,11.09996
2006,5,"Micronesia, Fed. Sts.",1
2006,5,Middle East & N. Africa developing,3580.317
2006,5,Middle Income Countries,760.1675
2006,5,"Moldova, Rep.",13.09109
2006,5,Mongolia,1182.957
2006,5,Montenegro,0.78314
2006,5,Morocco,8.679696
2006,5,Mozambique,26.76046
2006,5,Myanmar,5.7763
2006,5,Namibia,6.33213
2006,5,Nepal,72.56139
2006,5,Netherlands,0.783146
2006,5,New Zealand,1.583481
2006,5,Nicaragua,17.16522
2006,5,Niger,513.7062
2006,5,Nigeria,128.4426
2006,5,Norway,6.104652
2006,5,Oman,0.385
2006,5,Pakistan,60.07804
2006,5,Panama,1
2006,5,Papua New Guinea,3.073695
2006,5,Paraguay,5622.174
2006,5,Peru,3.279696
2006,5,Philippines,52.11522
2006,5,Poland,3.051652
2006,5,Portugal,0.783146
2006,5,Qatar,3.641217
2006,5,Romania,2.745913
2006,5,Russian Federation,27.04648
2006,5,Rwanda,538.4543
2006,5,Samoa,2.77214
2006,5,San Marino,0.78314
2006,5,Sao Tome and Principe,12.19448
2006,5,Saudi Arabia,3.750174
2006,5,Senegal,513.7062
2006,5,Serbia,68.4285
2006,5,Seychelles,5.481478
2006,5,Sierra Leone,2900.375
2006,5,Singapore,1.576522
2006,5,Slovakia,0.783146
2006,5,Slovenia,0.783146
2006,5,Solomon Islands,7.575758
2006,5,South Africa,6.33213
2006,5,South Asia developing,49.80706
2006,5,South Sudan,35.26552738
2006,5,Spain,0.783146
2006,5,Sri Lanka,102.8922
2006,5,St. Kitts and Nevis,2.7
2006,5,St. Lucia,2.7
2006,5,St. Vincent and the Grenadines,2.7
2006,5,Sub-Saharan Africa developing,216.685
2006,5,Sudan,2.218652
2006,5,Suriname,2.745
2006,5,Swaziland,6.33213
2006,5,Sweden,7.307826
2006,5,Switzerland,1.218957
2006,5,Syrian Arab Republic,11.225
2006,5,"Taiwan, China",31.77904
2006,5,Tajikistan,3.2168
2006,5,"Tanzania, United Rep.",1243.264
2006,5,Thailand,37.9997
2006,5,Timor-Leste,1
2006,5,Togo,513.7062
2006,5,Tonga,2.013373
2006,5,Trinidad and Tobago,6.289565
2006,5,Tunisia,1.313826
2006,5,Turkey,1.441217
2006,5,Turkmenistan,5200
2006,5,Uganda,1834.723
2006,5,Ukraine,5.025478
2006,5,United Arab Emirates,3.673217
2006,5,United Kingdom,0.535031
2006,5,United States,1
2006,5,Uruguay,23.95326
2006,5,Uzbekistan,1220.481
2006,5,Vanuatu,111.6387
2006,5,"Venezuela, RB",2.147
2006,5,Vietnam,15968.48
2006,5,West Bank and Gaza,1
2006,5,World (WBG members),262.2402
2006,5,"Yemen, Rep.",196.597
2006,5,Zambia,3.193609
2006,5,Zimbabwe,316.1700085
2006,6,Albania,97.26364
2006,6,Algeria,72.82909
2006,6,Angola,80.40691
2006,6,Antigua and Barbuda,2.698636
2006,6,Argentina,3.081727
2006,6,Armenia,420.6309
2006,6,Australia,1.351681
2006,6,Austria,0.789645
2006,6,Azerbaijan,0.898864
2006,6,Bahamas,1
2006,6,Bahrain,0.377
2006,6,Bangladesh,69.59
2006,6,Barbados,1.998636
2006,6,Belarus,2143.864
2006,6,Belgium,0.789645
2006,6,Belize,2
2006,6,Benin,518.5865
2006,6,Bhutan,46.05514
2006,6,Bolivia,7.997955
2006,6,Bosnia and Herzegovina,1.5455
2006,6,Botswana,5.918969
2006,6,Brazil,2.246818
2006,6,Brunei Darussalam,1.591273
2006,6,Bulgaria,1.545545
2006,6,Burkina Faso,518.5865
2006,6,Burundi,980
2006,6,Cabo Verde,87.15233
2006,6,Cambodia,4106
2006,6,Cameroon,518.5865
2006,6,Canada,1.114227
2006,6,Central African Republic,518.5865
2006,6,Chad,518.5865
2006,6,Chile,543.4236
2006,6,China,8.005455
2006,6,Colombia,2552.456
2006,6,Comoros,388.7377
2006,6,"Congo, Dem. Rep.",445.1818
2006,6,"Congo, Rep.",518.5865
2006,6,Costa Rica,511.7905
2006,6,Cote d'Ivoire,518.9366
2006,6,Croatia,5.732227
2006,6,Cyprus,0.789645
2006,6,Czech Republic,22.40518
2006,6,Denmark,5.888727
2006,6,Developing Asia,931.3812
2006,6,Developing Countries,774.0955
2006,6,Djibouti,177.721
2006,6,Dominica,2.7
2006,6,Dominican Republic,32.85432
2006,6,East Asia & Pacific developing,1160.076
2006,6,Ecuador,1
2006,6,"Egypt, Arab Rep.",5.762273
2006,6,El Salvador,8.752
2006,6,Equatorial Guinea,518.5865
2006,6,Eritrea,15.375
2006,6,Estonia,0.789645
2006,6,Ethiopia,8.736636
2006,6,Europe & Central Asia developing,124.1734
2006,6,Fiji,1.754327
2006,6,Finland,0.789645
2006,6,France,0.789645
2006,6,Gabon,518.5865
2006,6,"Gambia, The",27.7
2006,6,Georgia,1.78
2006,6,Germany,0.789645
2006,6,Ghana,0.917864
2006,6,Greece,0.789645
2006,6,Grenada,2.7
2006,6,Guatemala,7.602136
2006,6,Guinea,4605.986
2006,6,Guinea-Bissau,518.5865
2006,6,Guyana,200
2006,6,Haiti,38.67727
2006,6,High Income Countries,42.18235
2006,6,High Income: Non-OECD,3.729468
2006,6,High income: OECD,44.26136
2006,6,Honduras,18.895
2006,6,"Hong Kong SAR, China",7.763864
2006,6,Hungary,215.2041
2006,6,Iceland,74.54136
2006,6,India,46.05514
2006,6,Indonesia,9365.591
2006,6,"Iran, Islamic Rep.",9162.273
2006,6,Iraq,1477
2006,6,Ireland,0.789645
2006,6,Israel,4.472136
2006,6,Italy,0.789645
2006,6,Jamaica,65.84432
2006,6,Japan,114.6973
2006,6,Jordan,0.708909
2006,6,Kazakhstan,119.585
2006,6,Kenya,73.31727
2006,6,Kiribati,1.35051
2006,6,"Korea, Rep.",954.7045
2006,6,Kuwait,0.289
2006,6,Kyrgyz Republic,40.35968
2006,6,"Lao, PDR",10184
2006,6,Latin America & Caribbean developing,201.2055
2006,6,Latvia,0.789645
2006,6,Lebanon,1503.659
2006,6,Lesotho,6.973091
2006,6,Liberia,58.59
2006,6,Libya,1.30742
2006,6,Lithuania,0.789645
2006,6,Low Income,647.6187
2006,6,Luxembourg,0.789645
2006,6,"Macedonia, FYR",48.33227
2006,6,Madagascar,2193.545
2006,6,Malawi,139.406
2006,6,Malaysia,3.665409
2006,6,Maldives,12.8
2006,6,Mali,518.5865
2006,6,Malta,0.789645
2006,6,Mauritania,271.298
2006,6,Mauritius,30.81045
2006,6,Mexico,11.39564
2006,6,"Micronesia, Fed. Sts.",1
2006,6,Middle East & N. Africa developing,3585.383
2006,6,Middle Income Countries,776.0088
2006,6,"Moldova, Rep.",13.33868
2006,6,Mongolia,1171.545
2006,6,Montenegro,0.79058
2006,6,Morocco,8.7395
2006,6,Mozambique,25.70136
2006,6,Myanmar,5.8118
2006,6,Namibia,6.973091
2006,6,Nepal,73.63418
2006,6,Netherlands,0.789645
2006,6,New Zealand,1.616785
2006,6,Nicaragua,17.18945
2006,6,Niger,518.5865
2006,6,Nigeria,128.3741
2006,6,Norway,6.207273
2006,6,Oman,0.385
2006,6,Pakistan,60.17614
2006,6,Panama,1
2006,6,Papua New Guinea,3.058949
2006,6,Paraguay,5634.545
2006,6,Peru,3.264
2006,6,Philippines,53.15409
2006,6,Poland,3.182864
2006,6,Portugal,0.789645
2006,6,Qatar,3.640682
2006,6,Romania,2.804364
2006,6,Russian Federation,26.98368
2006,6,Rwanda,542.258
2006,6,Samoa,2.769467
2006,6,San Marino,0.79058
2006,6,Sao Tome and Principe,12.44048
2006,6,Saudi Arabia,3.750909
2006,6,Senegal,518.5865
2006,6,Serbia,68.4373
2006,6,Seychelles,5.507227
2006,6,Sierra Leone,2901.453
2006,6,Singapore,1.591409
2006,6,Slovakia,0.789645
2006,6,Slovenia,0.789645
2006,6,Solomon Islands,7.575758
2006,6,South Africa,6.973091
2006,6,South Asia developing,50.40812
2006,6,South Sudan,35.26552738
2006,6,Spain,0.789645
2006,6,Sri Lanka,103.4432
2006,6,St. Kitts and Nevis,2.7
2006,6,St. Lucia,2.7
2006,6,St. Vincent and the Grenadines,2.7
2006,6,Sub-Saharan Africa developing,218.7909
2006,6,Sudan,2.190636
2006,6,Suriname,2.745
2006,6,Swaziland,6.973091
2006,6,Sweden,7.294273
2006,6,Switzerland,1.232091
2006,6,Syrian Arab Republic,11.225
2006,6,"Taiwan, China",32.47482
2006,6,Tajikistan,3.2517
2006,6,"Tanzania, United Rep.",1254.327
2006,6,Thailand,38.36786
2006,6,Timor-Leste,1
2006,6,Togo,518.5865
2006,6,Tonga,2.037196
2006,6,Trinidad and Tobago,6.285818
2006,6,Tunisia,1.329318
2006,6,Turkey,1.602727
2006,6,Turkmenistan,5200
2006,6,Uganda,1859.205
2006,6,Ukraine,5.010318
2006,6,United Arab Emirates,3.673045
2006,6,United Kingdom,0.542584
2006,6,United States,1
2006,6,Uruguay,23.78182
2006,6,Uzbekistan,1223.102
2006,6,Vanuatu,113.2945
2006,6,"Venezuela, RB",2.147
2006,6,Vietnam,15983.45
2006,6,West Bank and Gaza,1
2006,6,World (WBG members),267.6473
2006,6,"Yemen, Rep.",196.9893
2006,6,Zambia,3.469364
2006,6,Zimbabwe,316.1700085
2006,7,Albania,96.68571
2006,7,Algeria,72.05014
2006,7,Angola,80.37476
2006,7,Antigua and Barbuda,2.7
2006,7,Argentina,3.08119
2006,7,Armenia,417.403
2006,7,Australia,1.32932
2006,7,Austria,0.787823
2006,7,Azerbaijan,0.892429
2006,7,Bahamas,1
2006,7,Bahrain,0.377
2006,7,Bangladesh,69.73214
2006,7,Barbados,1.999048
2006,7,Belarus,2143.381
2006,7,Belgium,0.787823
2006,7,Belize,2
2006,7,Benin,517.1893
2006,7,Bhutan,46.43881
2006,7,Bolivia,7.995
2006,7,Bosnia and Herzegovina,1.541571
2006,7,Botswana,6.00058
2006,7,Brazil,2.190333
2006,7,Brunei Darussalam,1.583286
2006,7,Bulgaria,1.54181
2006,7,Burkina Faso,517.1893
2006,7,Burundi,980.2381
2006,7,Cabo Verde,86.95776
2006,7,Cambodia,4110
2006,7,Cameroon,517.1893
2006,7,Canada,1.128714
2006,7,Central African Republic,517.1893
2006,7,Chad,517.1893
2006,7,Chile,540.8357
2006,7,China,7.991095
2006,7,Colombia,2504.733
2006,7,Comoros,387.7795
2006,7,"Congo, Dem. Rep.",443.0238
2006,7,"Congo, Rep.",517.1893
2006,7,Costa Rica,514.7424
2006,7,Cote d'Ivoire,517.2164
2006,7,Croatia,5.713476
2006,7,Cyprus,0.787823
2006,7,Czech Republic,22.41071
2006,7,Denmark,5.877905
2006,7,Developing Asia,913.4732
2006,7,Developing Countries,764.6318
2006,7,Djibouti,177.721
2006,7,Dominica,2.7
2006,7,Dominican Republic,32.80214
2006,7,East Asia & Pacific developing,1137.429
2006,7,Ecuador,1
2006,7,"Egypt, Arab Rep.",5.751048
2006,7,El Salvador,8.752
2006,7,Equatorial Guinea,517.1893
2006,7,Eritrea,15.375
2006,7,Estonia,0.787823
2006,7,Ethiopia,8.739048
2006,7,Europe & Central Asia developing,123.9512
2006,7,Fiji,1.746252
2006,7,Finland,0.787823
2006,7,France,0.787823
2006,7,Gabon,517.1893
2006,7,"Gambia, The",28.14524
2006,7,Georgia,1.766381
2006,7,Germany,0.787823
2006,7,Ghana,0.920667
2006,7,Greece,0.787823
2006,7,Grenada,2.7
2006,7,Guatemala,7.587143
2006,7,Guinea,5055.87
2006,7,Guinea-Bissau,517.1893
2006,7,Guyana,200
2006,7,Haiti,39.05
2006,7,High Income Countries,42.20694
2006,7,High Income: Non-OECD,3.730055
2006,7,High income: OECD,44.28725
2006,7,Honduras,18.895
2006,7,"Hong Kong SAR, China",7.773429
2006,7,Hungary,218.5676
2006,7,Iceland,74.21762
2006,7,India,46.43881
2006,7,Indonesia,9128.286
2006,7,"Iran, Islamic Rep.",9168.333
2006,7,Iraq,1477
2006,7,Ireland,0.787823
2006,7,Israel,4.441143
2006,7,Italy,0.787823
2006,7,Jamaica,65.95381
2006,7,Japan,115.7133
2006,7,Jordan,0.708952
2006,7,Kazakhstan,118.0895
2006,7,Kenya,73.52857
2006,7,Kiribati,1.33079
2006,7,"Korea, Rep.",950.5857
2006,7,Kuwait,0.289
2006,7,Kyrgyz Republic,39.962
2006,7,"Lao, PDR",10152.5
2006,7,Latin America & Caribbean developing,197.4326
2006,7,Latvia,0.787823
2006,7,Lebanon,1506.31
2006,7,Lesotho,7.080429
2006,7,Liberia,59.38
2006,7,Libya,1.30771
2006,7,Lithuania,0.787823
2006,7,Low Income,659.4533
2006,7,Luxembourg,0.787823
2006,7,"Macedonia, FYR",48.2371
2006,7,Madagascar,2191.048
2006,7,Malawi,138.7977
2006,7,Malaysia,3.668571
2006,7,Maldives,12.8
2006,7,Mali,517.1893
2006,7,Malta,0.787823
2006,7,Mauritania,271.3957
2006,7,Mauritius,31.00238
2006,7,Mexico,10.98362
2006,7,"Micronesia, Fed. Sts.",1
2006,7,Middle East & N. Africa developing,3587.604
2006,7,Middle Income Countries,766.2217
2006,7,"Moldova, Rep.",13.32681
2006,7,Mongolia,1170.19
2006,7,Montenegro,0.78845
2006,7,Morocco,8.722333
2006,7,Mozambique,25.70071
2006,7,Myanmar,5.8241
2006,7,Namibia,7.080429
2006,7,Nepal,74.34333
2006,7,Netherlands,0.787823
2006,7,New Zealand,1.619562
2006,7,Nicaragua,17.18143
2006,7,Niger,517.1893
2006,7,Nigeria,128.2186
2006,7,Norway,6.257048
2006,7,Oman,0.385
2006,7,Pakistan,60.27786
2006,7,Panama,1
2006,7,Papua New Guinea,3.041471
2006,7,Paraguay,5510.238
2006,7,Peru,3.243762
2006,7,Philippines,52.26738
2006,7,Poland,3.147238
2006,7,Portugal,0.787823
2006,7,Qatar,3.641048
2006,7,Romania,2.813524
2006,7,Russian Federation,26.905
2006,7,Rwanda,551.53
2006,7,Samoa,2.788142
2006,7,San Marino,0.78845
2006,7,Sao Tome and Principe,12.59456
2006,7,Saudi Arabia,3.75019
2006,7,Senegal,517.1893
2006,7,Serbia,66.064
2006,7,Seychelles,5.511381
2006,7,Sierra Leone,2911.191
2006,7,Singapore,1.583762
2006,7,Slovakia,0.787823
2006,7,Slovenia,0.787823
2006,7,Solomon Islands,7.575758
2006,7,South Africa,7.080429
2006,7,South Asia developing,50.75633
2006,7,South Sudan,35.26552738
2006,7,Spain,0.787823
2006,7,Sri Lanka,103.8781
2006,7,St. Kitts and Nevis,2.7
2006,7,St. Lucia,2.7
2006,7,St. Vincent and the Grenadines,2.7
2006,7,Sub-Saharan Africa developing,221.2719
2006,7,Sudan,2.161048
2006,7,Suriname,2.745
2006,7,Swaziland,7.080429
2006,7,Sweden,7.256571
2006,7,Switzerland,1.236333
2006,7,Syrian Arab Republic,11.225
2006,7,"Taiwan, China",32.62262
2006,7,Tajikistan,3.3162
2006,7,"Tanzania, United Rep.",1268.69
2006,7,Thailand,37.98171
2006,7,Timor-Leste,1
2006,7,Togo,517.1893
2006,7,Tonga,2.036933
2006,7,Trinidad and Tobago,6.287429
2006,7,Tunisia,1.327429
2006,7,Turkey,1.549095
2006,7,Turkmenistan,5200
2006,7,Uganda,1857.704
2006,7,Ukraine,5.028714
2006,7,United Arab Emirates,3.673429
2006,7,United Kingdom,0.542083
2006,7,United States,1
2006,7,Uruguay,23.85119
2006,7,Uzbekistan,1225.88
2006,7,Vanuatu,112.791
2006,7,"Venezuela, RB",2.147
2006,7,Vietnam,15997.38
2006,7,West Bank and Gaza,1
2006,7,World (WBG members),264.752
2006,7,"Yemen, Rep.",197.53
2006,7,Zambia,3.525524
2006,7,Zimbabwe,316.1700085
2006,8,Albania,95.56261
2006,8,Algeria,71.12609
2006,8,Angola,80.37165
2006,8,Antigua and Barbuda,2.7
2006,8,Argentina,3.080348
2006,8,Armenia,401.8678
2006,8,Australia,1.310485
2006,8,Austria,0.780861
2006,8,Azerbaijan,0.888043
2006,8,Bahamas,1
2006,8,Bahrain,0.377
2006,8,Bangladesh,69.6933
2006,8,Barbados,2
2006,8,Belarus,2143.087
2006,8,Belgium,0.780861
2006,8,Belize,2
2006,8,Benin,512.0204
2006,8,Bhutan,46.46526
2006,8,Bolivia,7.994913
2006,8,Bosnia and Herzegovina,1.527087
2006,8,Botswana,5.930865
2006,8,Brazil,2.156304
2006,8,Brunei Darussalam,1.575304
2006,8,Bulgaria,1.526609
2006,8,Burkina Faso,512.0204
2006,8,Burundi,985
2006,8,Cabo Verde,86.06891
2006,8,Cambodia,4120
2006,8,Cameroon,512.0204
2006,8,Canada,1.119261
2006,8,Central African Republic,512.0204
2006,8,Chad,512.0204
2006,8,Chile,538.743
2006,8,China,7.973261
2006,8,Colombia,2387.717
2006,8,Comoros,383.9973
2006,8,"Congo, Dem. Rep.",454.413
2006,8,"Congo, Rep.",512.0204
2006,8,Costa Rica,517.3196
2006,8,Cote d'Ivoire,513.4455
2006,8,Croatia,5.690696
2006,8,Cyprus,0.780861
2006,8,Czech Republic,22.00957
2006,8,Denmark,5.825478
2006,8,Developing Asia,911.1961
2006,8,Developing Countries,762.0755
2006,8,Djibouti,177.721
2006,8,Dominica,2.7
2006,8,Dominican Republic,32.76685
2006,8,East Asia & Pacific developing,1134.556
2006,8,Ecuador,1
2006,8,"Egypt, Arab Rep.",5.743348
2006,8,El Salvador,8.752
2006,8,Equatorial Guinea,512.0204
2006,8,Eritrea,15.375
2006,8,Estonia,0.780861
2006,8,Ethiopia,8.741957
2006,8,Europe & Central Asia developing,124.0862
2006,8,Fiji,1.72584
2006,8,Finland,0.780861
2006,8,France,0.780861
2006,8,Gabon,512.0204
2006,8,"Gambia, The",28.16304
2006,8,Georgia,1.751348
2006,8,Germany,0.780861
2006,8,Ghana,0.92213
2006,8,Greece,0.780861
2006,8,Grenada,2.7
2006,8,Guatemala,7.58087
2006,8,Guinea,5497.903
2006,8,Guinea-Bissau,512.0204
2006,8,Guyana,200
2006,8,Haiti,38.48696
2006,8,High Income Countries,42.46715
2006,8,High Income: Non-OECD,3.729653
2006,8,High income: OECD,44.56154
2006,8,Honduras,18.895
2006,8,"Hong Kong SAR, China",7.776565
2006,8,Hungary,214.1313
2006,8,Iceland,70.3
2006,8,India,46.46526
2006,8,Indonesia,9097.13
2006,8,"Iran, Islamic Rep.",9175.804
2006,8,Iraq,1477
2006,8,Ireland,0.780861
2006,8,Israel,4.378739
2006,8,Italy,0.780861
2006,8,Jamaica,65.96783
2006,8,Japan,115.9817
2006,8,Jordan,0.709
2006,8,Kazakhstan,123.0878
2006,8,Kenya,72.81435
2006,8,Kiribati,1.31069
2006,8,"Korea, Rep.",961.2326
2006,8,Kuwait,0.289
2006,8,Kyrgyz Republic,39.62983
2006,8,"Lao, PDR",10119.44
2006,8,Latin America & Caribbean developing,189.4261
2006,8,Latvia,0.780861
2006,8,Lebanon,1511.674
2006,8,Lesotho,6.95887
2006,8,Liberia,59.69
2006,8,Libya,1.299498
2006,8,Lithuania,0.780861
2006,8,Low Income,671.4938
2006,8,Luxembourg,0.780861
2006,8,"Macedonia, FYR",47.76796
2006,8,Madagascar,2159.878
2006,8,Malawi,137.8839
2006,8,Malaysia,3.675
2006,8,Maldives,12.8
2006,8,Mali,512.0204
2006,8,Malta,0.780861
2006,8,Mauritania,271.2468
2006,8,Mauritius,31.8713
2006,8,Mexico,10.87548
2006,8,"Micronesia, Fed. Sts.",1
2006,8,Middle East & N. Africa developing,3590.393
2006,8,Middle Income Countries,763.4436
2006,8,"Moldova, Rep.",13.32057
2006,8,Mongolia,1168.304
2006,8,Montenegro,0.78057
2006,8,Morocco,8.651913
2006,8,Mozambique,25.7863
2006,8,Myanmar,5.7789
2006,8,Namibia,6.95887
2006,8,Nepal,74.46483
2006,8,Netherlands,0.780861
2006,8,New Zealand,1.576631
2006,8,Nicaragua,17.23822
2006,8,Niger,512.0204
2006,8,Nigeria,128.2443
2006,8,Norway,6.247696
2006,8,Oman,0.385
2006,8,Pakistan,60.32826
2006,8,Panama,1
2006,8,Papua New Guinea,3.021694
2006,8,Paraguay,5429.022
2006,8,Peru,3.235043
2006,8,Philippines,51.29613
2006,8,Poland,3.048087
2006,8,Portugal,0.780861
2006,8,Qatar,3.640913
2006,8,Romania,2.753043
2006,8,Russian Federation,26.75713
2006,8,Rwanda,551.6696
2006,8,Samoa,2.768484
2006,8,San Marino,0.78057
2006,8,Sao Tome and Principe,12.60861
2006,8,Saudi Arabia,3.750435
2006,8,Senegal,512.0204
2006,8,Serbia,64.7175
2006,8,Seychelles,5.521
2006,8,Sierra Leone,2910.809
2006,8,Singapore,1.575696
2006,8,Slovakia,0.780861
2006,8,Slovenia,0.780861
2006,8,Solomon Islands,7.593358
2006,8,South Africa,6.95887
2006,8,South Asia developing,50.77445
2006,8,South Sudan,35.26552738
2006,8,Spain,0.780861
2006,8,Sri Lanka,103.6904
2006,8,St. Kitts and Nevis,2.7
2006,8,St. Lucia,2.7
2006,8,St. Vincent and the Grenadines,2.7
2006,8,Sub-Saharan Africa developing,223.5579
2006,8,Sudan,2.131565
2006,8,Suriname,2.745783
2006,8,Swaziland,6.95887
2006,8,Sweden,7.191261
2006,8,Switzerland,1.232174
2006,8,Syrian Arab Republic,11.225
2006,8,"Taiwan, China",32.78822
2006,8,Tajikistan,3.3785
2006,8,"Tanzania, United Rep.",1301.022
2006,8,Thailand,37.60848
2006,8,Timor-Leste,1
2006,8,Togo,512.0204
2006,8,Tonga,2.013947
2006,8,Trinidad and Tobago,6.253696
2006,8,Tunisia,1.320348
2006,8,Turkey,1.467348
2006,8,Turkmenistan,5200
2006,8,Uganda,1848.927
2006,8,Ukraine,5.017739
2006,8,United Arab Emirates,3.673304
2006,8,United Kingdom,0.52819
2006,8,United States,1
2006,8,Uruguay,23.93626
2006,8,Uzbekistan,1227.31
2006,8,Vanuatu,111.5057
2006,8,"Venezuela, RB",2.147
2006,8,Vietnam,16010.26
2006,8,West Bank and Gaza,1
2006,8,World (WBG members),264.1467
2006,8,"Yemen, Rep.",197.6402
2006,8,Zambia,3.868522
2006,8,Zimbabwe,316.1700085
2006,9,Albania,96.7581
2006,9,Algeria,71.69957
2006,9,Angola,80.37233
2006,9,Antigua and Barbuda,2.7
2006,9,Argentina,3.100524
2006,9,Armenia,387.8925
2006,9,Australia,1.32353
2006,9,Austria,0.785504
2006,9,Azerbaijan,0.880524
2006,9,Bahamas,1
2006,9,Bahrain,0.377
2006,9,Bangladesh,67.92
2006,9,Barbados,2
2006,9,Belarus,2142
2006,9,Belgium,0.785504
2006,9,Belize,2
2006,9,Benin,515.3985
2006,9,Bhutan,46.03962
2006,9,Bolivia,7.995
2006,9,Bosnia and Herzegovina,1.537
2006,9,Botswana,6.249566
2006,9,Brazil,2.167571
2006,9,Brunei Darussalam,1.579381
2006,9,Bulgaria,1.537
2006,9,Burkina Faso,515.3985
2006,9,Burundi,1027.006
2006,9,Cabo Verde,86.57571
2006,9,Cambodia,4145
2006,9,Cameroon,515.3985
2006,9,Canada,1.11619
2006,9,Central African Republic,515.3985
2006,9,Chad,515.3985
2006,9,Chile,538.1767
2006,9,China,7.933381
2006,9,Colombia,2397.703
2006,9,Comoros,386.6351
2006,9,"Congo, Dem. Rep.",467
2006,9,"Congo, Rep.",515.3985
2006,9,Costa Rica,519.9686
2006,9,Cote d'Ivoire,515.6374
2006,9,Croatia,5.807238
2006,9,Cyprus,0.785504
2006,9,Czech Republic,22.28614
2006,9,Denmark,5.86
2006,9,Developing Asia,915.6781
2006,9,Developing Countries,765.1627
2006,9,Djibouti,177.721
2006,9,Dominica,2.7
2006,9,Dominican Republic,33.05333
2006,9,East Asia & Pacific developing,1140.322
2006,9,Ecuador,1
2006,9,"Egypt, Arab Rep.",5.740333
2006,9,El Salvador,8.752
2006,9,Equatorial Guinea,515.3985
2006,9,Eritrea,15.375
2006,9,Estonia,0.785504
2006,9,Ethiopia,8.744286
2006,9,Europe & Central Asia developing,124.2763
2006,9,Fiji,1.721486
2006,9,Finland,0.785504
2006,9,France,0.785504
2006,9,Gabon,515.3985
2006,9,"Gambia, The",28.20714
2006,9,Georgia,1.738714
2006,9,Germany,0.785504
2006,9,Ghana,0.921095
2006,9,Greece,0.785504
2006,9,Grenada,2.7
2006,9,Guatemala,7.608952
2006,9,Guinea,5552.619
2006,9,Guinea-Bissau,515.3985
2006,9,Guyana,200
2006,9,Haiti,38.22857
2006,9,High Income Countries,42.42467
2006,9,High Income: Non-OECD,3.736876
2006,9,High income: OECD,44.51638
2006,9,Honduras,18.895
2006,9,"Hong Kong SAR, China",7.782619
2006,9,Hungary,215.6514
2006,9,Iceland,70.21429
2006,9,India,46.03962
2006,9,Indonesia,9154.333
2006,9,"Iran, Islamic Rep.",9201.167
